from,to,weight
v40_h112,v40_h24,0.0028001999016851187
v40_h112,v40_h35,0.005600399803370237
v40_h112,v40_h49,0.0042003002017736435
v40_h112,v40_h64,0.005600399803370237
v40_h112,v40_h80,0.0042003002017736435
v40_h112,v40_h89,0.008400600403547287
v40_h112,v40_h114,0.008400600403547287
v40_h112,v40_h120,0.050018999725580215
v40_h112,v40_h123,0.04581800103187561
v40_h112,v40_h126,0.012601000256836414
v40_h112,v40_h140,0.0028001999016851187
v40_h112,v40_h142,0.0042003002017736435
v40_h112,v40_h145,0.0028001999016851187
v40_h112,v40_h152,0.0028001999016851187
v40_h112,v40_h161,0.0014000999508425593
v40_h112,v40_h169,0.0014000999508425593
v40_h112,v40_h170,0.0014000999508425593
v40_h112,v40_h174,0.0014000999508425593
v40_h112,v40_h185,0.0042003002017736435
v40_h112,v40_h186,0.0028001999016851187
v40_h112,v40_h199,0.0014000999508425593
v40_h112,v40_h231,0.0028001999016851187
v40_h113,v40_h6,0.0042003002017736435
v40_h113,v40_h24,0.005600399803370237
v40_h113,v40_h35,0.03881800174713135
v40_h113,v40_h49,0.0042003002017736435
v40_h113,v40_h64,0.005600399803370237
v40_h113,v40_h80,0.011200999841094017
v40_h113,v40_h89,0.0042003002017736435
v40_h113,v40_h96,0.0028001999016851187
v40_h113,v40_h114,0.04441799968481064
v40_h113,v40_h120,0.016800999641418457
v40_h113,v40_h123,0.05141900107264519
v40_h113,v40_h126,0.016800999641418457
v40_h113,v40_h140,0.0042003002017736435
v40_h113,v40_h142,0.0042003002017736435
v40_h113,v40_h145,0.0028001999016851187
v40_h113,v40_h152,0.0014000999508425593
v40_h113,v40_h169,0.0014000999508425593
v40_h113,v40_h170,0.0014000999508425593
v40_h113,v40_h173,0.0014000999508425593
v40_h113,v40_h174,0.0028001999016851187
v40_h113,v40_h185,0.0028001999016851187
v40_h113,v40_h186,0.0028001999016851187
v40_h113,v40_h199,0.0014000999508425593
v40_h113,v40_h231,0.0028001999016851187
v40_h114,v40_h6,0.0014000999508425593
v40_h114,v40_h7,0.0028001999016851187
v40_h114,v40_h9,0.0028001999016851187
v40_h114,v40_h11,0.0014000999508425593
v40_h114,v40_h24,0.005600399803370237
v40_h114,v40_h35,0.0070004998706281185
v40_h114,v40_h39,0.0014000999508425593
v40_h114,v40_h49,0.011200999841094017
v40_h114,v40_h64,0.04581800103187561
v40_h114,v40_h80,0.009800699539482594
v40_h114,v40_h89,0.005600399803370237
v40_h114,v40_h96,0.0042003002017736435
v40_h114,v40_h120,0.009800699539482594
v40_h114,v40_h123,0.0042003002017736435
v40_h114,v40_h126,0.005600399803370237
v40_h114,v40_h140,0.0042003002017736435
v40_h114,v40_h142,0.0028001999016851187
v40_h114,v40_h169,0.0028001999016851187
v40_h114,v40_h173,0.0014000999508425593
v40_h114,v40_h174,0.0042003002017736435
v40_h114,v40_h185,0.005600399803370237
v40_h114,v40_h186,0.0014000999508425593
v40_h114,v40_h199,0.0014000999508425593
v40_h114,v40_h231,0.0014000999508425593
v40_h12,v40_h6,0.04581800103187561
v40_h12,v40_h7,0.048618998378515244
v40_h12,v40_h9,0.048618998378515244
v40_h12,v40_h11,0.0070004998706281185
v40_h12,v40_h24,0.043017998337745667
v40_h12,v40_h35,0.0042003002017736435
v40_h12,v40_h39,0.0028001999016851187
v40_h12,v40_h49,0.0042003002017736435
v40_h12,v40_h64,0.0028001999016851187
v40_h12,v40_h80,0.0028001999016851187
v40_h12,v40_h89,0.0070004998706281185
v40_h12,v40_h96,0.0014000999508425593
v40_h12,v40_h114,0.0014000999508425593
v40_h12,v40_h120,0.0014000999508425593
v40_h12,v40_h123,0.0028001999016851187
v40_h12,v40_h126,0.0014000999508425593
v40_h12,v40_h140,0.0028001999016851187
v40_h12,v40_h142,0.0070004998706281185
v40_h12,v40_h169,0.0028001999016851187
v40_h12,v40_h170,0.0014000999508425593
v40_h12,v40_h173,0.0028001999016851187
v40_h12,v40_h174,0.0028001999016851187
v40_h12,v40_h185,0.005600399803370237
v40_h12,v40_h186,0.005600399803370237
v40_h12,v40_h199,0.0014000999508425593
v40_h12,v40_h231,0.0014000999508425593
v40_h13,v40_h6,0.015401000156998634
v40_h13,v40_h7,0.05421900004148483
v40_h13,v40_h9,0.05701899901032448
v40_h13,v40_h11,0.04721900075674057
v40_h13,v40_h24,0.05141900107264519
v40_h13,v40_h35,0.04721900075674057
v40_h13,v40_h39,0.0042003002017736435
v40_h13,v40_h49,0.014000999741256237
v40_h13,v40_h64,0.0014000999508425593
v40_h13,v40_h80,0.0042003002017736435
v40_h13,v40_h89,0.05281899869441986
v40_h13,v40_h96,0.0070004998706281185
v40_h13,v40_h114,0.005600399803370237
v40_h13,v40_h120,0.005600399803370237
v40_h13,v40_h123,0.0028001999016851187
v40_h13,v40_h126,0.0014000999508425593
v40_h13,v40_h140,0.008400600403547287
v40_h13,v40_h142,0.005600399803370237
v40_h13,v40_h169,0.0028001999016851187
v40_h13,v40_h173,0.0042003002017736435
v40_h13,v40_h174,0.009800699539482594
v40_h13,v40_h180,0.0028001999016851187
v40_h13,v40_h185,0.005600399803370237
v40_h13,v40_h186,0.0042003002017736435
v40_h13,v40_h199,0.0014000999508425593
v40_h13,v40_h231,0.0042003002017736435
v40_h14,v40_h6,0.05841900035738945
v40_h14,v40_h7,0.06122000142931938
v40_h14,v40_h9,0.05981900170445442
v40_h14,v40_h11,0.04721900075674057
v40_h14,v40_h24,0.01960100047290325
v40_h14,v40_h35,0.05141900107264519
v40_h14,v40_h39,0.005600399803370237
v40_h14,v40_h49,0.01820099912583828
v40_h14,v40_h64,0.005600399803370237
v40_h14,v40_h89,0.012601000256836414
v40_h14,v40_h96,0.0070004998706281185
v40_h14,v40_h114,0.0070004998706281185
v40_h14,v40_h120,0.0014000999508425593
v40_h14,v40_h123,0.008400600403547287
v40_h14,v40_h126,0.0014000999508425593
v40_h14,v40_h140,0.0070004998706281185
v40_h14,v40_h142,0.011200999841094017
v40_h14,v40_h145,0.0028001999016851187
v40_h14,v40_h152,0.0028001999016851187
v40_h14,v40_h169,0.008400600403547287
v40_h14,v40_h170,0.0028001999016851187
v40_h14,v40_h173,0.0028001999016851187
v40_h14,v40_h174,0.009800699539482594
v40_h14,v40_h185,0.0042003002017736435
v40_h14,v40_h186,0.0028001999016851187
v40_h14,v40_h199,0.0028001999016851187
v40_h14,v40_h231,0.0042003002017736435
v40_h15,v40_h6,0.05141900107264519
v40_h15,v40_h7,0.05281899869441986
v40_h15,v40_h9,0.05281899869441986
v40_h15,v40_h11,0.008400600403547287
v40_h15,v40_h24,0.008400600403547287
v40_h15,v40_h35,0.005600399803370237
v40_h15,v40_h39,0.0028001999016851187
v40_h15,v40_h49,0.0070004998706281185
v40_h15,v40_h64,0.0028001999016851187
v40_h15,v40_h89,0.005600399803370237
v40_h15,v40_h96,0.0028001999016851187
v40_h15,v40_h114,0.0028001999016851187
v40_h15,v40_h120,0.0014000999508425593
v40_h15,v40_h123,0.005600399803370237
v40_h15,v40_h126,0.0028001999016851187
v40_h15,v40_h140,0.0014000999508425593
v40_h15,v40_h142,0.005600399803370237
v40_h15,v40_h145,0.0014000999508425593
v40_h15,v40_h161,0.0014000999508425593
v40_h15,v40_h169,0.0028001999016851187
v40_h15,v40_h173,0.0028001999016851187
v40_h15,v40_h174,0.0042003002017736435
v40_h15,v40_h185,0.0028001999016851187
v40_h15,v40_h186,0.0014000999508425593
v40_h15,v40_h199,0.0014000999508425593
v40_h15,v40_h231,0.0014000999508425593
v40_h16,v40_h6,0.04721900075674057
v40_h16,v40_h7,0.011200999841094017
v40_h16,v40_h9,0.04721900075674057
v40_h16,v40_h11,0.005600399803370237
v40_h16,v40_h24,0.008400600403547287
v40_h16,v40_h35,0.009800699539482594
v40_h16,v40_h39,0.0028001999016851187
v40_h16,v40_h49,0.0070004998706281185
v40_h16,v40_h89,0.008400600403547287
v40_h16,v40_h96,0.0014000999508425593
v40_h16,v40_h114,0.0014000999508425593
v40_h16,v40_h120,0.0014000999508425593
v40_h16,v40_h123,0.0014000999508425593
v40_h16,v40_h142,0.0042003002017736435
v40_h16,v40_h169,0.0014000999508425593
v40_h16,v40_h174,0.0014000999508425593
v40_h16,v40_h186,0.0028001999016851187
v40_h16,v40_h231,0.0028001999016851187
v40_h17,v40_h6,0.05141900107264519
v40_h17,v40_h7,0.050018999725580215
v40_h17,v40_h9,0.05281899869441986
v40_h17,v40_h11,0.008400600403547287
v40_h17,v40_h24,0.0070004998706281185
v40_h17,v40_h35,0.005600399803370237
v40_h17,v40_h39,0.0014000999508425593
v40_h17,v40_h49,0.005600399803370237
v40_h17,v40_h80,0.0014000999508425593
v40_h17,v40_h89,0.005600399803370237
v40_h17,v40_h96,0.0028001999016851187
v40_h17,v40_h120,0.0014000999508425593
v40_h17,v40_h123,0.0028001999016851187
v40_h17,v40_h140,0.0028001999016851187
v40_h17,v40_h142,0.005600399803370237
v40_h17,v40_h169,0.0042003002017736435
v40_h17,v40_h174,0.0014000999508425593
v40_h17,v40_h180,0.0014000999508425593
v40_h17,v40_h185,0.0014000999508425593
v40_h17,v40_h186,0.0014000999508425593
v40_h17,v40_h231,0.0014000999508425593
v40_h18,v40_h6,0.06261999905109406
v40_h18,v40_h7,0.06261999905109406
v40_h18,v40_h9,0.06122000142931938
v40_h18,v40_h11,0.04581800103187561
v40_h18,v40_h24,0.015401000156998634
v40_h18,v40_h35,0.014000999741256237
v40_h18,v40_h39,0.0042003002017736435
v40_h18,v40_h49,0.048618998378515244
v40_h18,v40_h64,0.005600399803370237
v40_h18,v40_h80,0.005600399803370237
v40_h18,v40_h89,0.05281899869441986
v40_h18,v40_h96,0.0070004998706281185
v40_h18,v40_h114,0.005600399803370237
v40_h18,v40_h120,0.008400600403547287
v40_h18,v40_h123,0.009800699539482594
v40_h18,v40_h126,0.0042003002017736435
v40_h18,v40_h140,0.014000999741256237
v40_h18,v40_h142,0.04581800103187561
v40_h18,v40_h145,0.0070004998706281185
v40_h18,v40_h152,0.0014000999508425593
v40_h18,v40_h169,0.048618998378515244
v40_h18,v40_h170,0.0070004998706281185
v40_h18,v40_h173,0.0028001999016851187
v40_h18,v40_h174,0.009800699539482594
v40_h18,v40_h180,0.005600399803370237
v40_h18,v40_h185,0.009800699539482594
v40_h18,v40_h186,0.04581800103187561
v40_h18,v40_h199,0.008400600403547287
v40_h18,v40_h231,0.011200999841094017
v40_h19,v40_h6,0.05281899869441986
v40_h19,v40_h7,0.05421900004148483
v40_h19,v40_h9,0.05141900107264519
v40_h19,v40_h11,0.008400600403547287
v40_h19,v40_h24,0.0042003002017736435
v40_h19,v40_h35,0.0070004998706281185
v40_h19,v40_h39,0.0014000999508425593
v40_h19,v40_h49,0.005600399803370237
v40_h19,v40_h89,0.008400600403547287
v40_h19,v40_h96,0.0014000999508425593
v40_h19,v40_h114,0.0014000999508425593
v40_h19,v40_h120,0.0014000999508425593
v40_h19,v40_h123,0.0028001999016851187
v40_h19,v40_h140,0.0042003002017736435
v40_h19,v40_h142,0.0070004998706281185
v40_h19,v40_h145,0.0014000999508425593
v40_h19,v40_h169,0.04021799936890602
v40_h19,v40_h170,0.0014000999508425593
v40_h19,v40_h174,0.005600399803370237
v40_h19,v40_h180,0.0014000999508425593
v40_h19,v40_h185,0.0028001999016851187
v40_h19,v40_h186,0.0042003002017736435
v40_h19,v40_h199,0.0028001999016851187
v40_h19,v40_h231,0.0042003002017736435
v40_h2,v40_h6,0.0042003002017736435
v40_h2,v40_h7,0.005600399803370237
v40_h2,v40_h9,0.03881800174713135
v40_h2,v40_h11,0.0028001999016851187
v40_h2,v40_h24,0.03881800174713135
v40_h2,v40_h35,0.0014000999508425593
v40_h2,v40_h49,0.0028001999016851187
v40_h2,v40_h89,0.0028001999016851187
v40_h2,v40_h96,0.0014000999508425593
v40_h2,v40_h140,0.0014000999508425593
v40_h2,v40_h142,0.0014000999508425593
v40_h2,v40_h169,0.0014000999508425593
v40_h2,v40_h170,0.0014000999508425593
v40_h2,v40_h173,0.0014000999508425593
v40_h2,v40_h174,0.0014000999508425593
v40_h2,v40_h231,0.0028001999016851187
v40_h21,v40_h6,0.0070004998706281185
v40_h21,v40_h7,0.008400600403547287
v40_h21,v40_h9,0.009800699539482594
v40_h21,v40_h11,0.0042003002017736435
v40_h21,v40_h24,0.05421900004148483
v40_h21,v40_h35,0.05141900107264519
v40_h21,v40_h39,0.005600399803370237
v40_h21,v40_h49,0.01820099912583828
v40_h21,v40_h64,0.0014000999508425593
v40_h21,v40_h80,0.0014000999508425593
v40_h21,v40_h89,0.015401000156998634
v40_h21,v40_h96,0.0042003002017736435
v40_h21,v40_h114,0.0042003002017736435
v40_h21,v40_h123,0.0028001999016851187
v40_h21,v40_h140,0.0028001999016851187
v40_h21,v40_h142,0.0028001999016851187
v40_h21,v40_h152,0.0014000999508425593
v40_h21,v40_h169,0.0070004998706281185
v40_h21,v40_h173,0.0042003002017736435
v40_h21,v40_h174,0.012601000256836414
v40_h21,v40_h185,0.0014000999508425593
v40_h21,v40_h186,0.0014000999508425593
v40_h21,v40_h199,0.0014000999508425593
v40_h21,v40_h231,0.005600399803370237
v40_h22,v40_h6,0.04581800103187561
v40_h22,v40_h7,0.012601000256836414
v40_h22,v40_h9,0.008400600403547287
v40_h22,v40_h11,0.0028001999016851187
v40_h22,v40_h24,0.05701899901032448
v40_h22,v40_h35,0.009800699539482594
v40_h22,v40_h39,0.0042003002017736435
v40_h22,v40_h49,0.016800999641418457
v40_h22,v40_h64,0.0014000999508425593
v40_h22,v40_h89,0.050018999725580215
v40_h22,v40_h96,0.0042003002017736435
v40_h22,v40_h114,0.0028001999016851187
v40_h22,v40_h120,0.0028001999016851187
v40_h22,v40_h123,0.0014000999508425593
v40_h22,v40_h140,0.005600399803370237
v40_h22,v40_h142,0.0042003002017736435
v40_h22,v40_h145,0.0014000999508425593
v40_h22,v40_h169,0.04021799936890602
v40_h22,v40_h170,0.0014000999508425593
v40_h22,v40_h173,0.0042003002017736435
v40_h22,v40_h174,0.009800699539482594
v40_h22,v40_h180,0.0028001999016851187
v40_h22,v40_h185,0.0014000999508425593
v40_h22,v40_h186,0.0042003002017736435
v40_h22,v40_h199,0.0014000999508425593
v40_h22,v40_h231,0.0042003002017736435
v40_h24,v40_h6,0.008400600403547287
v40_h24,v40_h7,0.048618998378515244
v40_h24,v40_h9,0.015401000156998634
v40_h24,v40_h11,0.005600399803370237
v40_h24,v40_h35,0.014000999741256237
v40_h24,v40_h39,0.0042003002017736435
v40_h24,v40_h49,0.01820099912583828
v40_h24,v40_h64,0.0028001999016851187
v40_h24,v40_h80,0.0042003002017736435
v40_h24,v40_h89,0.022401999682188034
v40_h24,v40_h96,0.048618998378515244
v40_h24,v40_h114,0.005600399803370237
v40_h24,v40_h120,0.005600399803370237
v40_h24,v40_h123,0.0028001999016851187
v40_h24,v40_h126,0.008400600403547287
v40_h24,v40_h140,0.009800699539482594
v40_h24,v40_h142,0.0070004998706281185
v40_h24,v40_h161,0.0014000999508425593
v40_h24,v40_h169,0.009800699539482594
v40_h24,v40_h170,0.0028001999016851187
v40_h24,v40_h173,0.04581800103187561
v40_h24,v40_h174,0.050018999725580215
v40_h24,v40_h180,0.005600399803370237
v40_h24,v40_h185,0.009800699539482594
v40_h24,v40_h186,0.005600399803370237
v40_h24,v40_h199,0.0042003002017736435
v40_h24,v40_h231,0.0042003002017736435
v40_h25,v40_h6,0.0028001999016851187
v40_h25,v40_h7,0.0042003002017736435
v40_h25,v40_h9,0.0042003002017736435
v40_h25,v40_h11,0.0014000999508425593
v40_h25,v40_h24,0.050018999725580215
v40_h25,v40_h35,0.0070004998706281185
v40_h25,v40_h39,0.0042003002017736435
v40_h25,v40_h49,0.012601000256836414
v40_h25,v40_h89,0.011200999841094017
v40_h25,v40_h96,0.0042003002017736435
v40_h25,v40_h114,0.0028001999016851187
v40_h25,v40_h120,0.0014000999508425593
v40_h25,v40_h123,0.0028001999016851187
v40_h25,v40_h169,0.0014000999508425593
v40_h25,v40_h173,0.0028001999016851187
v40_h25,v40_h174,0.0070004998706281185
v40_h25,v40_h231,0.0042003002017736435
v40_h26,v40_h6,0.011200999841094017
v40_h26,v40_h7,0.04441799968481064
v40_h26,v40_h9,0.011200999841094017
v40_h26,v40_h11,0.0042003002017736435
v40_h26,v40_h24,0.05701899901032448
v40_h26,v40_h35,0.04721900075674057
v40_h26,v40_h39,0.0028001999016851187
v40_h26,v40_h49,0.05141900107264519
v40_h26,v40_h64,0.0070004998706281185
v40_h26,v40_h80,0.0028001999016851187
v40_h26,v40_h89,0.050018999725580215
v40_h26,v40_h96,0.0070004998706281185
v40_h26,v40_h114,0.043017998337745667
v40_h26,v40_h120,0.0028001999016851187
v40_h26,v40_h140,0.005600399803370237
v40_h26,v40_h142,0.0028001999016851187
v40_h26,v40_h169,0.0042003002017736435
v40_h26,v40_h173,0.005600399803370237
v40_h26,v40_h174,0.009800699539482594
v40_h26,v40_h180,0.0028001999016851187
v40_h26,v40_h185,0.0028001999016851187
v40_h26,v40_h186,0.0014000999508425593
v40_h26,v40_h199,0.0014000999508425593
v40_h26,v40_h231,0.0028001999016851187
v40_h27,v40_h6,0.011200999841094017
v40_h27,v40_h7,0.011200999841094017
v40_h27,v40_h9,0.043017998337745667
v40_h27,v40_h11,0.005600399803370237
v40_h27,v40_h24,0.06122000142931938
v40_h27,v40_h35,0.05141900107264519
v40_h27,v40_h39,0.005600399803370237
v40_h27,v40_h49,0.05701899901032448
v40_h27,v40_h64,0.0042003002017736435
v40_h27,v40_h80,0.0042003002017736435
v40_h27,v40_h89,0.016800999641418457
v40_h27,v40_h96,0.0070004998706281185
v40_h27,v40_h114,0.005600399803370237
v40_h27,v40_h120,0.0028001999016851187
v40_h27,v40_h123,0.0014000999508425593
v40_h27,v40_h140,0.008400600403547287
v40_h27,v40_h142,0.005600399803370237
v40_h27,v40_h161,0.0014000999508425593
v40_h27,v40_h169,0.005600399803370237
v40_h27,v40_h170,0.0014000999508425593
v40_h27,v40_h173,0.04581800103187561
v40_h27,v40_h174,0.05141900107264519
v40_h27,v40_h180,0.0028001999016851187
v40_h27,v40_h185,0.005600399803370237
v40_h27,v40_h186,0.0014000999508425593
v40_h27,v40_h199,0.0028001999016851187
v40_h27,v40_h231,0.011200999841094017
v40_h29,v40_h6,0.005600399803370237
v40_h29,v40_h7,0.0070004998706281185
v40_h29,v40_h9,0.009800699539482594
v40_h29,v40_h11,0.005600399803370237
v40_h29,v40_h24,0.05421900004148483
v40_h29,v40_h35,0.008400600403547287
v40_h29,v40_h39,0.0014000999508425593
v40_h29,v40_h49,0.04721900075674057
v40_h29,v40_h64,0.0028001999016851187
v40_h29,v40_h80,0.0014000999508425593
v40_h29,v40_h89,0.048618998378515244
v40_h29,v40_h96,0.0028001999016851187
v40_h29,v40_h114,0.0028001999016851187
v40_h29,v40_h120,0.0028001999016851187
v40_h29,v40_h123,0.0014000999508425593
v40_h29,v40_h126,0.0014000999508425593
v40_h29,v40_h140,0.0028001999016851187
v40_h29,v40_h152,0.0014000999508425593
v40_h29,v40_h169,0.0042003002017736435
v40_h29,v40_h173,0.0028001999016851187
v40_h29,v40_h174,0.005600399803370237
v40_h29,v40_h180,0.0028001999016851187
v40_h29,v40_h185,0.0028001999016851187
v40_h29,v40_h186,0.0014000999508425593
v40_h29,v40_h231,0.0042003002017736435
v40_h3,v40_h6,0.055619001388549805
v40_h3,v40_h7,0.05701899901032448
v40_h3,v40_h9,0.01820099912583828
v40_h3,v40_h11,0.04441799968481064
v40_h3,v40_h24,0.015401000156998634
v40_h3,v40_h35,0.015401000156998634
v40_h3,v40_h39,0.0028001999016851187
v40_h3,v40_h49,0.011200999841094017
v40_h3,v40_h64,0.0042003002017736435
v40_h3,v40_h80,0.0028001999016851187
v40_h3,v40_h89,0.014000999741256237
v40_h3,v40_h96,0.0014000999508425593
v40_h3,v40_h114,0.0028001999016851187
v40_h3,v40_h120,0.0042003002017736435
v40_h3,v40_h123,0.0070004998706281185
v40_h3,v40_h126,0.0014000999508425593
v40_h3,v40_h140,0.05141900107264519
v40_h3,v40_h142,0.011200999841094017
v40_h3,v40_h145,0.005600399803370237
v40_h3,v40_h152,0.0014000999508425593
v40_h3,v40_h161,0.0028001999016851187
v40_h3,v40_h169,0.016800999641418457
v40_h3,v40_h170,0.005600399803370237
v40_h3,v40_h173,0.011200999841094017
v40_h3,v40_h174,0.016800999641418457
v40_h3,v40_h180,0.0070004998706281185
v40_h3,v40_h185,0.009800699539482594
v40_h3,v40_h186,0.009800699539482594
v40_h3,v40_h199,0.011200999841094017
v40_h3,v40_h231,0.009800699539482594
v40_h31,v40_h6,0.014000999741256237
v40_h31,v40_h7,0.014000999741256237
v40_h31,v40_h9,0.014000999741256237
v40_h31,v40_h11,0.0070004998706281185
v40_h31,v40_h24,0.01960100047290325
v40_h31,v40_h35,0.05141900107264519
v40_h31,v40_h39,0.008400600403547287
v40_h31,v40_h49,0.022401999682188034
v40_h31,v40_h64,0.0028001999016851187
v40_h31,v40_h80,0.0014000999508425593
v40_h31,v40_h89,0.014000999741256237
v40_h31,v40_h96,0.0042003002017736435
v40_h31,v40_h114,0.0028001999016851187
v40_h31,v40_h120,0.0014000999508425593
v40_h31,v40_h123,0.005600399803370237
v40_h31,v40_h126,0.0014000999508425593
v40_h31,v40_h140,0.0028001999016851187
v40_h31,v40_h142,0.005600399803370237
v40_h31,v40_h145,0.0028001999016851187
v40_h31,v40_h152,0.0028001999016851187
v40_h31,v40_h161,0.0014000999508425593
v40_h31,v40_h169,0.0070004998706281185
v40_h31,v40_h170,0.0014000999508425593
v40_h31,v40_h173,0.0028001999016851187
v40_h31,v40_h174,0.011200999841094017
v40_h31,v40_h180,0.0014000999508425593
v40_h31,v40_h185,0.005600399803370237
v40_h31,v40_h186,0.005600399803370237
v40_h31,v40_h199,0.0028001999016851187
v40_h31,v40_h231,0.043017998337745667
v40_h32,v40_h6,0.005600399803370237
v40_h32,v40_h7,0.005600399803370237
v40_h32,v40_h9,0.005600399803370237
v40_h32,v40_h11,0.0014000999508425593
v40_h32,v40_h24,0.0070004998706281185
v40_h32,v40_h35,0.005600399803370237
v40_h32,v40_h39,0.0014000999508425593
v40_h32,v40_h49,0.008400600403547287
v40_h32,v40_h89,0.008400600403547287
v40_h32,v40_h114,0.0014000999508425593
v40_h32,v40_h142,0.0014000999508425593
v40_h32,v40_h169,0.005600399803370237
v40_h32,v40_h173,0.0014000999508425593
v40_h32,v40_h174,0.0042003002017736435
v40_h32,v40_h186,0.0014000999508425593
v40_h32,v40_h231,0.0028001999016851187
v40_h35,v40_h6,0.0070004998706281185
v40_h35,v40_h7,0.011200999841094017
v40_h35,v40_h9,0.011200999841094017
v40_h35,v40_h11,0.0042003002017736435
v40_h35,v40_h24,0.014000999741256237
v40_h35,v40_h39,0.0042003002017736435
v40_h35,v40_h49,0.012601000256836414
v40_h35,v40_h80,0.0014000999508425593
v40_h35,v40_h89,0.009800699539482594
